"Date","Region","Province","AgeGroup","Gender","PartlyVaccinated","FullyVaccinated"
"2021-01-23","Wallonia","NA","NA","NA",462,0
"2021-01-24","Brussels","NA","NA","NA",4,0
"2021-01-24","Flanders","NA","NA","NA",1739,0
"2021-01-24","Wallonia","NA","NA","NA",103,0
"2021-01-25","Brussels","NA","NA","NA",289,0
"2021-01-25","Flanders","NA","NA","NA",8726,0
"2021-01-25","Wallonia","NA","NA","NA",1886,0
"2021-01-26","Brussels","NA","NA","NA",443,667
"2021-01-26","Flanders","NA","NA","NA",6472,38
"2021-01-26","Wallonia","NA","NA","NA",3116,769
"2021-01-27","Brussels","NA","NA","NA",808,777
"2021-01-27","Flanders","NA","NA","NA",8678,765
"2021-01-27","Wallonia","NA","NA","NA",3266,1545
"2021-01-28","Brussels","NA","NA","NA",704,809
"2021-01-28","Flanders","NA","NA","NA",9881,2046
"2021-01-28","Wallonia","NA","NA","NA",4073,4144
"2021-01-29","Brussels","NA","NA","NA",717,953
"2021-01-29","Flanders","NA","NA","NA",6879,2807
"2021-01-29","Wallonia","NA","NA","NA",3511,4196
"2021-01-30","Brussels","NA","NA","NA",83,30
"2021-01-30","Flanders","NA","NA","NA",1364,2694
"2021-01-30","Wallonia","NA","NA","NA",123,94
"2021-01-31","Brussels","NA","NA","NA",8,4
"2021-01-31","Flanders","NA","NA","NA",510,243
"2021-01-31","Wallonia","NA","NA","NA",46,81
"2021-02-01","Brussels","NA","NA","NA",174,6
"2021-02-01","Flanders","NA","NA","NA",2879,3313
"2021-02-01","Wallonia","NA","NA","NA",544,166
"2021-02-02","Brussels","NA","NA","NA",546,687
"2021-02-02","Flanders","NA","NA","NA",5750,6797
"2021-02-02","Wallonia","NA","NA","NA",3210,5108
"2021-02-03","Brussels","NA","NA","NA",1011,2705
"2021-02-03","Flanders","NA","NA","NA",4412,9286
"2021-02-03","Wallonia","NA","NA","NA",3619,6581
"2021-02-04","Brussels","NA","NA","NA",680,1722
"2021-02-04","Flanders","NA","NA","NA",3730,12916
"2021-02-04","Wallonia","NA","NA","NA",4129,7565
"2021-02-05","Brussels","NA","NA","NA",549,950
"2021-02-05","Flanders","NA","NA","NA",2799,14254
"2021-02-05","Wallonia","NA","NA","NA",3702,5682
"2021-02-06","Brussels","NA","NA","NA",196,20
"2021-02-06","Flanders","NA","NA","NA",729,4310
"2021-02-06","Wallonia","NA","NA","NA",266,566
"2021-02-07","Brussels","NA","NA","NA",24,0
"2021-02-07","Flanders","NA","NA","NA",275,2677
"2021-02-07","Wallonia","NA","NA","NA",2,18
"2021-02-08","Brussels","NA","NA","NA",309,95
"2021-02-08","Flanders","NA","NA","NA",1102,6025
"2021-02-08","Wallonia","NA","NA","NA",814,886
"2021-02-09","Brussels","NA","NA","NA",570,914
"2021-02-09","Flanders","NA","NA","NA",2849,9194
"2021-02-09","Wallonia","NA","NA","NA",3760,7484
"2021-02-10","Brussels","NA","NA","NA",284,775
"2021-02-10","Flanders","NA","NA","NA",1912,10773
"2021-02-10","Wallonia","NA","NA","NA",3713,4733
"2021-02-11","Brussels","NA","NA","NA",194,671
"2021-02-11","Flanders","NA","NA","NA",1531,14663
"2021-02-11","Wallonia","NA","NA","NA",4958,7509
"2021-02-12","Brussels","NA","NA","NA",167,407
"2021-02-12","Flanders","NA","NA","NA",1042,15225
"2021-02-12","Wallonia","NA","NA","NA",3623,4393
"2021-02-13","Brussels","NA","NA","NA",5,26
"2021-02-13","Flanders","NA","NA","NA",164,4610
"2021-02-13","Wallonia","NA","NA","NA",125,354
"2021-02-14","Brussels","NA","NA","NA",0,2
"2021-02-14","Flanders","NA","NA","NA",29,1337
"2021-02-14","Wallonia","NA","NA","NA",24,96
"2021-02-15","Brussels","NA","NA","NA",58,8
"2021-02-15","Flanders","NA","NA","NA",373,3472
"2021-02-15","Wallonia","NA","NA","NA",229,536
